postal code,place name,admin code1,admin name2,admin code2,latitude,longitude,accuracy
36267,Millerville,AL,Clay,027,33.1915,-85.9258,4
36261,Edwardsville,AL,Cleburne,029,33.7066,-85.5099,4
36262,Fruithurst,AL,Cleburne,029,33.7717,-85.4381,4
36264,Heflin,AL,Cleburne,029,33.6115,-85.5885,4
36269,Muscadine,AL,Cleburne,029,33.7529,-85.3789,4
36273,Ranburne,AL,Cleburne,029,33.5616,-85.3786,4
36323,Elba,AL,Coffee,031,31.4137,-86.0777,4
36330,Enterprise,AL,Coffee,031,31.3408,-85.8421,4
36331,Enterprise,AL,Coffee,031,31.2978,-85.9036,4
36346,Jack,AL,Coffee,031,31.5652,-85.971,4
36351,New Brockton,AL,Coffee,031,31.369,-85.9404,4
36453,Kinston,AL,Coffee,031,31.1926,-86.1514,4
35616,Cherokee,AL,Colbert,033,34.7442,-87.9724,4
35646,Leighton,AL,Colbert,033,34.711,-87.5221,4
35660,Sheffield,AL,Colbert,033,34.7578,-87.6971,4
35661,Muscle Shoals,AL,Colbert,033,34.7561,-87.6304,4
35662,Muscle Shoals,AL,Colbert,033,34.7448,-87.6675,4
35674,Tuscumbia,AL,Colbert,033,34.6874,-87.6833,4
36401,Evergreen,AL,Conecuh,035,31.458,-86.9258,4
36429,Brooklyn,AL,Conecuh,035,31.2627,-86.7711,4
36432,Castleberry,AL,Conecuh,035,31.2991,-87.0225,4
36454,Lenox,AL,Conecuh,035,31.3366,-87.1855,4
36473,Range,AL,Conecuh,035,31.3058,-87.2137,4
36475,Repton,AL,Conecuh,035,31.4256,-87.172,4
35072,Goodwater,AL,Coosa,037,33.0746,-86.0781,4
35089,Kellyton,AL,Coosa,037,32.9791,-86.0484,4
35136,Rockford,AL,Coosa,037,32.878,-86.24,4
35183,Weogufka,AL,Coosa,037,33.0238,-86.3042,4
36026,Equality,AL,Coosa,037,32.8139,-86.1051,4
36038,Gantt,AL,Covington,039,31.4068,-86.4841,4
36420,Andalusia,AL,Covington,039,31.2971,-86.4905,4
36442,Florala,AL,Covington,039,31.0172,-86.3385,4
36455,Lockhart,AL,Covington,039,31.0105,-86.3497,4
36467,Opp,AL,Covington,039,31.2799,-86.2571,4
36474,Red Level,AL,Covington,039,31.4399,-86.6121,4
36476,River Falls,AL,Covington,039,31.3533,-86.541,4
36483,Wing,AL,Covington,039,31.0223,-86.6293,4
36009,Brantley,AL,Crenshaw,041,31.571,-86.2743,4
36028,Dozier,AL,Crenshaw,041,31.5066,-86.3663,4
36034,Glenwood,AL,Crenshaw,041,31.6641,-86.171,4
36041,Highland Home,AL,Crenshaw,041,31.9283,-86.2971,4
36042,Honoraville,AL,Crenshaw,041,31.8784,-86.3981,4
36049,Luverne,AL,Crenshaw,041,31.7074,-86.2566,4
36062,Petrey,AL,Crenshaw,041,31.8488,-86.2077,4
36071,Rutledge,AL,Crenshaw,041,31.7062,-86.3715,4
35019,Baileyton,AL,Cullman,043,34.2683,-86.6213,4
35033,Bremen,AL,Cullman,043,33.9737,-87.0043,4
35053,Crane Hill,AL,Cullman,043,34.0821,-87.0484,4
35055,Cullman,AL,Cullman,043,34.1761,-86.8298,4
35056,Cullman,AL,Cullman,043,34.1748,-86.8436,4
35057,Cullman,AL,Cullman,043,34.0878,-86.9447,4
35058,Cullman,AL,Cullman,043,34.2098,-86.752,4
35070,Garden City,AL,Cullman,043,34.0058,-86.7499,4
35077,Hanceville,AL,Cullman,043,34.0516,-86.7848,4
35083,Holly Pond,AL,Cullman,043,34.1901,-86.6174,4
35087,Joppa,AL,Cullman,043,34.2837,-86.5519,4
35098,Logan,AL,Cullman,043,34.1377,-87.0266,4
35179,Vinemont,AL,Cullman,043,34.2621,-86.9125,4
36311,Ariton,AL,Dale,045,31.583,-85.7077,4
36317,Clopton,AL,Dale,045,31.6446,-85.3911,4
36322,Daleville,AL,Dale,045,31.2811,-85.7305,4
36350,Midland City,AL,Dale,045,31.3191,-85.4938,4
36352,Newton,AL,Dale,045,31.3311,-85.5992,4
36360,Ozark,AL,Dale,045,31.4391,-85.6436,4
36361,Ozark,AL,Dale,045,31.4591,-85.6405,4
36362,Fort Rucker,AL,Dale,045,31.348,-85.7214,4
36371,Pinckard,AL,Dale,045,31.3074,-85.5263,4
36374,Skipperville,AL,Dale,045,31.5748,-85.537,4
36701,Selma,AL,Dallas,047,32.4197,-87.0245,4
36702,Selma,AL,Dallas,047,32.4074,-87.0211,4
36703,Selma,AL,Dallas,047,32.4156,-87.0135,4
36758,Plantersville,AL,Dallas,047,32.6176,-86.9475,4
36759,Marion Junction,AL,Dallas,047,32.4266,-87.2702,4
36761,Minter,AL,Dallas,047,32.1899,-87.0633,4
36767,Orrville,AL,Dallas,047,32.2949,-87.2214,4
36773,Safford,AL,Dallas,047,32.3002,-87.3693,4
36775,Sardis,AL,Dallas,047,32.2844,-86.992,4
36785,Tyler,AL,Dallas,047,32.3239,-86.8646,4
35961,Collinsville,AL,DeKalb,049,34.268,-85.862,4
35962,Crossville,AL,DeKalb,049,34.2588,-86.0306,4
35963,Dawson,AL,DeKalb,049,34.3568,-85.9292,4
35967,Fort Payne,AL,DeKalb,049,34.4368,-85.7124,4
35968,Fort Payne,AL,DeKalb,049,34.4898,-85.7657,4
35971,Fyffe,AL,DeKalb,049,34.4373,-85.9288,4
35974,Geraldine,AL,DeKalb,049,34.3592,-86.024,4
35975,Groveoak,AL,DeKalb,049,34.4359,-86.04,1
35978,Henagar,AL,DeKalb,049,34.6186,-85.7274,4
35981,Ider,AL,DeKalb,049,34.7351,-85.6416,4
35984,Mentone,AL,DeKalb,049,34.5872,-85.5777,4
35986,Rainsville,AL,DeKalb,049,34.4989,-85.8446,4
35988,Sylvania,AL,DeKalb,049,34.559,-85.7921,4
35989,Valley Head,AL,DeKalb,049,34.5697,-85.6272,4
36020,Coosada,AL,Elmore,051,32.5056,-86.3322,4
36022,Deatsville,AL,Elmore,051,32.6082,-86.3958,4
36024,Eclectic,AL,Elmore,051,32.6542,-86.0316,4
36025,Elmore,AL,Elmore,051,32.5454,-86.3161,4
36045,Kent,AL,Elmore,051,32.619,-85.9486,4
36054,Millbrook,AL,Elmore,051,32.4995,-86.3641,4
36078,Tallassee,AL,Elmore,051,32.551,-85.8978,4
36080,Titus,AL,Elmore,051,32.69,-86.2393,4
36092,Wetumpka,AL,Elmore,051,32.5927,-86.2153,4
36093,Wetumpka,AL,Elmore,051,32.5622,-86.0994,4
36426,Brewton,AL,Escambia,053,31.1294,-87.0961,4
36427,Brewton,AL,Escambia,053,31.1052,-87.0722,4
36441,Flomaton,AL,Escambia,053,31.0402,-87.2664,4
36502,Atmore,AL,Escambia,053,31.0572,-87.4873,4
36503,Atmore,AL,Escambia,053,31.0238,-87.4939,4
36504,Atmore,AL,Escambia,053,31.0158,-87.4972,4
36543,Huxford,AL,Escambia,053,31.2202,-87.4619,4
35901,Gadsden,AL,Etowah,055,34.048,-85.9246,4
35902,Gadsden,AL,Etowah,055,34.0143,-86.0066,4
35903,Gadsden,AL,Etowah,055,33.9845,-85.9077,4
35904,Gadsden,AL,Etowah,055,34.0217,-86.0495,4
35905,Gadsden,AL,Etowah,055,33.9352,-85.9576,4
35906,Rainbow City,AL,Etowah,055,33.9318,-86.0898,4
35907,Gadsden,AL,Etowah,055,33.8979,-86.0245,4
35952,Altoona,AL,Etowah,055,34.071,-86.2096,4
35954,Attalla,AL,Etowah,055,34.0296,-86.0967,4
35972,Gallant,AL,Etowah,055,33.9976,-86.2346,4
35990,Walnut Grove,AL,Etowah,055,34.0657,-86.3064,4
35542,Bankston,AL,Fayette,057,33.7008,-87.6897,4
35545,Belk,AL,Fayette,057,33.6476,-87.9314,4
35546,Berry,AL,Fayette,057,33.6945,-87.6226,4
35555,Fayette,AL,Fayette,057,33.6974,-87.8346,4
35559,Glen Allen,AL,Fayette,057,33.9151,-87.7417,4
35571,Hodges,AL,Franklin,059,34.3417,-87.959,4
35581,Phil Campbell,AL,Franklin,059,34.347,-87.7154,4
35582,Red Bay,AL,Franklin,059,34.4513,-88.1129,4
35585,Spruce Pine,AL,Franklin,059,34.4246,-87.8145,4
35593,Vina,AL,Franklin,059,34.3712,-88.0774,4
35653,Russellville,AL,Franklin,059,34.5066,-87.7257,4
35654,Russellville,AL,Franklin,059,34.4675,-87.6478,4
36313,Bellwood,AL,Geneva,061,31.1732,-85.7933,4
36314,Black,AL,Geneva,061,31.0132,-85.7456,4
36316,Chancellor,AL,Geneva,061,31.1767,-85.8135,4
36318,Coffee Springs,AL,Geneva,061,31.1388,-85.9182,4
36340,Geneva,AL,Geneva,061,31.0414,-85.8847,4
36344,Hartford,AL,Geneva,061,31.086,-85.7192,4
36349,Malvern,AL,Geneva,061,31.1212,-85.5592,4
36375,Slocomb,AL,Geneva,061,31.0956,-85.583,4
36477,Samson,AL,Geneva,061,31.1049,-86.0674,4
35443,Boligee,AL,Greene,063,32.7746,-88.0267,4
35448,Clinton,AL,Greene,063,32.9137,-87.9925,4
35462,Eutaw,AL,Greene,063,32.8889,-87.9303,4
35469,Knoxville,AL,Greene,063,32.9824,-87.7919,4
35491,West Greene,AL,Greene,063,32.9237,-88.0853,4
36740,Forkland,AL,Greene,063,32.6108,-87.8441,4
35441,Akron,AL,Hale,065,32.8553,-87.7219,4
35474,Moundville,AL,Hale,065,32.9108,-87.5935,4
36742,Gallion,AL,Hale,065,32.5298,-87.6985,4
36744,Greensboro,AL,Hale,065,32.7167,-87.5905,4
36765,Newbern,AL,Hale,065,32.5515,-87.5615,4
36776,Sawyerville,AL,Hale,065,32.7578,-87.7402,4
36310,Abbeville,AL,Henry,067,31.5755,-85.279,4
36345,Headland,AL,Henry,067,31.3534,-85.3323,4
36353,Newville,AL,Henry,067,31.4403,-85.3287,4
36373,Shorterville,AL,Henry,067,31.501,-85.1135,4
36301,Dothan,AL,Houston,069,31.1481,-85.3718,4
36302,Dothan,AL,Houston,069,31.2232,-85.3905,4
36303,Dothan,AL,Houston,069,31.2668,-85.3971,4
36304,Dothan,AL,Houston,069,31.156,-85.3559,4
36305,Dothan,AL,Houston,069,31.2197,-85.4828,4
36312,Ashford,AL,Houston,069,31.1888,-85.2535,4
36319,Columbia,AL,Houston,069,31.3352,-85.1455,4
36320,Cottonwood,AL,Houston,069,31.0507,-85.3154,4
36321,Cowarts,AL,Houston,069,31.2025,-85.3014,4
36343,Gordon,AL,Houston,069,31.1002,-85.1234,4
36370,Pansey,AL,Houston,069,31.1403,-85.1573,4
36376,Webb,AL,Houston,069,31.2656,-85.2544,4
35740,Bridgeport,AL,Jackson,071,34.9446,-85.7277,4
35744,Dutton,AL,Jackson,071,34.6046,-85.9067,4
35745,Estillfork,AL,Jackson,071,34.913,-86.1716,4
35746,Fackler,AL,Jackson,071,34.8259,-85.9846,4
35751,Hollytree,AL,Jackson,071,34.7955,-86.2743,4
35752,Hollywood,AL,Jackson,071,34.7304,-85.9532,4
35755,Langston,AL,Jackson,071,34.5001,-86.1353,4
35764,Paint Rock,AL,Jackson,071,34.7031,-86.3068,4
35765,Pisgah,AL,Jackson,071,34.6809,-85.8478,4
35766,Princeton,AL,Jackson,071,34.8713,-86.2513,4
35768,Scottsboro,AL,Jackson,071,34.7507,-86.1422,4
35769,Scottsboro,AL,Jackson,071,34.618,-86.0562,4
35771,Section,AL,Jackson,071,34.5433,-85.994,4
35772,Stevenson,AL,Jackson,071,34.8769,-85.8508,4
35774,Trenton,AL,Jackson,071,34.7632,-86.2295,4
35776,Woodville,AL,Jackson,071,34.6689,-86.2296,4
35958,Bryant,AL,Jackson,071,34.945,-85.6324,4
35966,Flat Rock,AL,Jackson,071,34.8076,-85.7084,4
35979,Higdon,AL,Jackson,071,34.8391,-85.6196,4
35005,Adamsville,AL,Jefferson,073,33.5884,-86.9597,4
35006,Adger,AL,Jefferson,073,33.4343,-87.1675,4
35015,Alton,AL,Jefferson,073,33.5793,-86.6375,4
35020,Bessemer,AL,Jefferson,073,33.409,-86.9475,4
35021,Bessemer,AL,Jefferson,073,33.5446,-86.9292,4
35022,Bessemer,AL,Jefferson,073,33.3224,-86.9657,4
35023,Bessemer,AL,Jefferson,073,33.468,-87.0924,4
35036,Brookside,AL,Jefferson,073,33.6379,-86.9167,4
35048,Clay,AL,Jefferson,073,33.7026,-86.5997,4
35060,Docena,AL,Jefferson,073,33.5589,-86.9294,4
35061,Dolomite,AL,Jefferson,073,33.4654,-86.9564,4
35064,Fairfield,AL,Jefferson,073,33.4735,-86.9183,4
35068,Fultondale,AL,Jefferson,073,33.6017,-86.8265,4
35071,Gardendale,AL,Jefferson,073,33.7189,-86.8225,4
35073,Graysville,AL,Jefferson,073,33.6539,-86.9803,4
35091,Kimberly,AL,Jefferson,073,33.7684,-86.8084,4
35094,Leeds,AL,Jefferson,073,33.5283,-86.5748,4
35111,Mc Calla,AL,Jefferson,073,33.2845,-87.1024,1
35116,Morris,AL,Jefferson,073,33.7392,-86.7726,4
35117,Mount Olive,AL,Jefferson,073,33.6768,-86.8717,4
35118,Mulga,AL,Jefferson,073,33.5363,-87.051,4
35119,New Castle,AL,Jefferson,073,33.649,-86.7686,4
35123,Palmerdale,AL,Jefferson,073,33.7387,-86.6461,4
35126,Pinson,AL,Jefferson,073,33.7299,-86.6451,4
35127,Pleasant Grove,AL,Jefferson,073,33.4883,-86.9766,4
35139,Sayre,AL,Jefferson,073,33.7111,-86.9759,4
35142,Shannon,AL,Jefferson,073,33.4069,-86.8735,4
35172,Trafford,AL,Jefferson,073,33.819,-86.7434,4
35173,Trussville,AL,Jefferson,073,33.6339,-86.5981,4
35180,Warrior,AL,Jefferson,073,33.8529,-86.8198,4
35181,Watson,AL,Jefferson,073,33.5446,-86.9292,4
35201,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35202,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35203,Birmingham,AL,Jefferson,073,33.521,-86.8066,4
35204,Birmingham,AL,Jefferson,073,33.5179,-86.8372,4
35205,Birmingham,AL,Jefferson,073,33.4951,-86.8059,4
35206,Birmingham,AL,Jefferson,073,33.5678,-86.7199,4
35207,Birmingham,AL,Jefferson,073,33.5594,-86.8153,4
35208,Birmingham,AL,Jefferson,073,33.4977,-86.8799,4
35209,Birmingham,AL,Jefferson,073,33.4653,-86.8082,4
35210,Birmingham,AL,Jefferson,073,33.5452,-86.6655,4
35211,Birmingham,AL,Jefferson,073,33.4816,-86.859,4
35212,Birmingham,AL,Jefferson,073,33.5409,-86.7495,4
35213,Birmingham,AL,Jefferson,073,33.5066,-86.7428,4
35214,Birmingham,AL,Jefferson,073,33.5554,-86.887,4
35215,Birmingham,AL,Jefferson,073,33.6493,-86.7057,4
35216,Birmingham,AL,Jefferson,073,33.4188,-86.7867,4
35217,Birmingham,AL,Jefferson,073,33.5887,-86.765,4
35218,Birmingham,AL,Jefferson,073,33.506,-86.893,4
35219,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35220,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35221,Birmingham,AL,Jefferson,073,33.4523,-86.8935,4
35222,Birmingham,AL,Jefferson,073,33.5219,-86.7666,4
35223,Birmingham,AL,Jefferson,073,33.4995,-86.7268,4
35224,Birmingham,AL,Jefferson,073,33.5191,-86.9342,4
35226,Birmingham,AL,Jefferson,073,33.3967,-86.8346,4
35228,Birmingham,AL,Jefferson,073,33.4558,-86.9118,4
35229,Birmingham,AL,Jefferson,073,33.4629,-86.7904,4
35231,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35232,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35233,Birmingham,AL,Jefferson,073,33.5062,-86.8003,4
35234,Birmingham,AL,Jefferson,073,33.5378,-86.8068,4
35235,Birmingham,AL,Jefferson,073,33.6328,-86.6493,4
35236,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35237,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35238,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35243,Birmingham,AL,Jefferson,073,33.4459,-86.7502,4
35244,Birmingham,AL,Jefferson,073,33.3538,-86.8254,4
35246,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35249,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35253,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35254,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35255,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35259,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35260,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35261,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35266,Birmingham,AL,Jefferson,073,33.3729,-86.8531,4
35270,Birmingham,AL,Jefferson,073,33.5206,-86.8025,
35282,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35283,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35285,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35287,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35288,Birmingham,AL,Jefferson,073,33.4458,-86.9285,4
35290,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35291,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35292,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35293,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35294,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35295,Birmingham,AL,Jefferson,073,33.5207,-86.8025,4
35296,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35297,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35298,Birmingham,AL,Jefferson,073,33.5446,-86.9292,4
35544,Beaverton,AL,Lamar,075,33.9429,-88.0157,4
35552,Detroit,AL,Lamar,075,34.0282,-88.17,4
35574,Kennedy,AL,Lamar,075,33.6153,-87.9948,4
35576,Millport,AL,Lamar,075,33.5401,-88.2,4
35586,Sulligent,AL,Lamar,075,33.8549,-88.1508,4
35592,Vernon,AL,Lamar,075,33.7613,-88.0979,4
35610,Anderson,AL,Lauderdale,077,34.9424,-87.2734,4
35617,Cloverdale,AL,Lauderdale,077,34.9387,-87.7714,4
35630,Florence,AL,Lauderdale,077,34.8305,-87.656,4
35631,Florence,AL,Lauderdale,077,34.87,-87.7069,4
35632,Florence,AL,Lauderdale,077,34.87,-87.7069,4
35633,Florence,AL,Lauderdale,077,34.8825,-87.7398,4
35634,Florence,AL,Lauderdale,077,34.9186,-87.6136,4
35645,Killen,AL,Lauderdale,077,34.9016,-87.5082,4
35648,Lexington,AL,Lauderdale,077,34.9559,-87.3935,4
35652,Rogersville,AL,Lauderdale,077,34.8495,-87.3237,4
35677,Waterloo,AL,Lauderdale,077,34.9357,-87.9624,4
35618,Courtland,AL,Lawrence,079,34.6719,-87.3143,4
35643,Hillsboro,AL,Lawrence,079,34.6476,-87.1804,4
35650,Moulton,AL,Lawrence,079,34.5058,-87.2224,4
35651,Mount Hope,AL,Lawrence,079,34.4793,-87.4769,4
35672,Town Creek,AL,Lawrence,079,34.6491,-87.4262,4
36801,Opelika,AL,Lee,081,32.6454,-85.3783,4
36802,Opelika,AL,Lee,081,32.5782,-85.349,4
36803,Opelika,AL,Lee,081,32.6454,-85.3783,4
36804,Opelika,AL,Lee,081,32.5768,-85.312,4
36830,Auburn,AL,Lee,081,32.5475,-85.4682,4
36831,Auburn,AL,Lee,081,32.6099,-85.4808,4
36832,Auburn,AL,Lee,081,32.592,-85.5189,4
36849,Auburn University,AL,Lee,081,32.6024,-85.4873,4
36865,Loachapoka,AL,Lee,081,32.6043,-85.5933,4
36872,Valley,AL,Lee,081,32.5782,-85.349,4
36874,Salem,AL,Lee,081,32.6212,-85.184,4
36877,Smiths Station,AL,Lee,081,32.5401,-85.0985,4
36879,Waverly,AL,Lee,081,32.7632,-85.5144,4
35611,Athens,AL,Limestone,083,34.8036,-86.9707,4
35612,Athens,AL,Limestone,083,34.7749,-87.0305,4
35613,Athens,AL,Limestone,083,34.8317,-86.8867,4
35614,Athens,AL,Limestone,083,34.8474,-87.0607,4
35615,Belle Mina,AL,Limestone,083,34.6568,-86.8792,4
35620,Elkmont,AL,Limestone,083,34.929,-86.9739,4
35647,Lester,AL,Limestone,083,34.9596,-87.1006,4
35649,Mooresville,AL,Limestone,083,34.6259,-86.8746,4
35671,Tanner,AL,Limestone,083,34.6796,-86.9625,4
35739,Ardmore,AL,Limestone,083,34.9804,-86.8346,4
35742,Capshaw,AL,Limestone,083,34.7731,-86.7928,4
36032,Fort Deposit,AL,Lowndes,085,31.996,-86.5761,4
36040,Hayneville,AL,Lowndes,085,32.1957,-86.655,4
36047,Letohatchee,AL,Lowndes,085,32.0862,-86.488,4
36752,Lowndesboro,AL,Lowndes,085,32.2943,-86.6471,4
36031,Fort Davis,AL,Macon,087,32.2507,-85.7524,4
36039,Hardaway,AL,Macon,087,32.3129,-85.8838,4
36075,Shorter,AL,Macon,087,32.3836,-85.9162,4
36083,Tuskegee,AL,Macon,087,32.4316,-85.6861,4
36087,Tuskegee Institute,AL,Macon,087,32.4093,-85.738,1
36088,Tuskegee Institute,AL,Macon,087,32.4145,-85.7253,1
36866,Notasulga,AL,Macon,087,32.5437,-85.6871,4
35741,Brownsboro,AL,Madison,089,34.7167,-86.4687,4
35748,Gurley,AL,Madison,089,34.714,-86.394,4
35749,Harvest,AL,Madison,089,34.8273,-86.7499,4
35750,Hazel Green,AL,Madison,089,34.9496,-86.5935,4
35756,Madison,AL,Madison,089,34.643,-86.8168,4
35757,Madison,AL,Madison,089,34.7782,-86.7442,4
35758,Madison,AL,Madison,089,34.7108,-86.7425,4
35759,Meridianville,AL,Madison,089,34.8618,-86.5789,4
35760,New Hope,AL,Madison,089,34.5494,-86.3961,4
35761,New Market,AL,Madison,089,34.9,-86.4487,4
35762,Normal,AL,Madison,089,34.789,-86.5719,4
35763,Owens Cross Roads,AL,Madison,089,34.6215,-86.4644,4
35767,Ryland,AL,Madison,089,34.7698,-86.4808,4
35773,Toney,AL,Madison,089,34.9116,-86.7,4
35801,Huntsville,AL,Madison,089,34.7269,-86.5673,4
35802,Huntsville,AL,Madison,089,34.6679,-86.5603,4
35803,Huntsville,AL,Madison,089,34.6205,-86.551,4
35804,Huntsville,AL,Madison,089,34.7284,-86.5853,4
35805,Huntsville,AL,Madison,089,34.7059,-86.6165,4
35806,Huntsville,AL,Madison,089,34.7448,-86.6704,4
35807,Huntsville,AL,Madison,089,34.734,-86.5229,4
35808,Huntsville,AL,Madison,089,34.6845,-86.6538,4
35809,Huntsville,AL,Madison,089,34.734,-86.5229,4
35810,Huntsville,AL,Madison,089,34.7784,-86.6091,4
35811,Huntsville,AL,Madison,089,34.7789,-86.5438,4
35812,Huntsville,AL,Madison,089,34.734,-86.5229,4
35813,Huntsville,AL,Madison,089,34.734,-86.5229,4
35814,Huntsville,AL,Madison,089,34.734,-86.5229,4
35815,Huntsville,AL,Madison,089,34.734,-86.5229,4
35816,Huntsville,AL,Madison,089,34.7389,-86.6249,4
35824,Huntsville,AL,Madison,089,34.6583,-86.7295,4
35893,Huntsville,AL,Madison,089,34.7304,-86.5861,4
35894,Huntsville,AL,Madison,089,34.734,-86.5229,4
35895,Huntsville,AL,Madison,089,34.7304,-86.5861,4
35896,Huntsville,AL,Madison,089,34.7543,-86.6546,4
35897,Huntsville,AL,Madison,089,34.734,-86.5229,4
35898,Huntsville,AL,Madison,089,34.734,-86.5229,4
35899,Huntsville,AL,Madison,089,34.7339,-86.6456,4
36732,Demopolis,AL,Marengo,091,32.4908,-87.8397,4
36736,Dixons Mills,AL,Marengo,091,32.0672,-87.7454,4
36738,Faunsdale,AL,Marengo,091,32.4233,-87.6181,4
36745,Jefferson,AL,Marengo,091,32.414,-87.8986,4
36748,Linden,AL,Marengo,091,32.3053,-87.7954,4
36754,Magnolia,AL,Marengo,091,32.1419,-87.6998,4
36763,Myrtlewood,AL,Marengo,091,32.2516,-87.9494,4
36764,Nanafalia,AL,Marengo,091,32.1129,-87.9881,4
36782,Sweet Water,AL,Marengo,091,32.0773,-87.9228,4
36783,Thomaston,AL,Marengo,091,32.2538,-87.5974,4
35543,Bear Creek,AL,Marion,093,34.1649,-87.7396,4
35548,Brilliant,AL,Marion,093,34.0377,-87.7563,4
35563,Guin,AL,Marion,093,33.9676,-87.9024,4
35564,Hackleburg,AL,Marion,093,34.2678,-87.8608,4
35570,Hamilton,AL,Marion,093,34.1534,-88.0085,4
35594,Winfield,AL,Marion,093,33.9303,-87.7972,4
35016,Arab,AL,Marshall,095,34.3283,-86.4896,4
35175,Union Grove,AL,Marshall,095,34.4093,-86.4628,4
35747,Grant,AL,Marshall,095,34.4959,-86.259,4
35950,Albertville,AL,Marshall,095,34.2739,-86.2064,4
35951,Albertville,AL,Marshall,095,34.3223,-86.1935,4
35956,Boaz,AL,Marshall,095,34.1437,-86.148,4
35957,Boaz,AL,Marshall,095,34.1921,-86.1941,4
35964,Douglas,AL,Marshall,095,34.1737,-86.3236,4
35976,Guntersville,AL,Marshall,095,34.3449,-86.2752,4
35980,Horton,AL,Marshall,095,34.19,-86.3173,4
36421,Andalusia,AL,Mobile,097,31.3247,-86.5067,4
36505,Axis,AL,Mobile,097,30.9394,-88.0159,4
36509,Bayou La Batre,AL,Mobile,097,30.408,-88.2507,4
36512,Bucks,AL,Mobile,097,31.0105,-88.0242,4
36521,Chunchula,AL,Mobile,097,30.9912,-88.1311,4
36522,Citronelle,AL,Mobile,097,31.0425,-88.2549,4
36523,Coden,AL,Mobile,097,30.3903,-88.2076,4
36525,Creola,AL,Mobile,097,30.9013,-88.0174,4
36528,Dauphin Island,AL,Mobile,097,30.2521,-88.1096,4
36541,Grand Bay,AL,Mobile,097,30.4983,-88.3282,4
36544,Irvington,AL,Mobile,097,30.4802,-88.2396,4
36560,Mount Vernon,AL,Mobile,097,31.0974,-88.035,4
36568,Saint Elmo,AL,Mobile,097,30.5035,-88.2542,4
36571,Saraland,AL,Mobile,097,30.8332,-88.0934,4
36572,Satsuma,AL,Mobile,097,30.8516,-88.0533,4
36575,Semmes,AL,Mobile,097,30.7544,-88.2667,4
36582,Theodore,AL,Mobile,097,30.5444,-88.1807,4
36587,Wilmer,AL,Mobile,097,30.8137,-88.3332,4
36590,Theodore,AL,Mobile,097,30.488,-88.2533,4
36601,Mobile,AL,Mobile,097,30.6944,-88.0431,4
36602,Mobile,AL,Mobile,097,30.6888,-88.0453,4
36603,Mobile,AL,Mobile,097,30.6921,-88.0562,4
36604,Mobile,AL,Mobile,097,30.682,-88.0678,4
36605,Mobile,AL,Mobile,097,30.6341,-88.0846,4
36606,Mobile,AL,Mobile,097,30.6729,-88.1009,4
36607,Mobile,AL,Mobile,097,30.6975,-88.1029,4
36608,Mobile,AL,Mobile,097,30.6817,-88.2945,4
36609,Mobile,AL,Mobile,097,30.6605,-88.1618,4
36610,Mobile,AL,Mobile,097,30.7309,-88.0789,4
36611,Mobile,AL,Mobile,097,30.7705,-88.0781,4
36612,Mobile,AL,Mobile,097,30.7518,-88.1131,4
36613,Eight Mile,AL,Mobile,097,30.7951,-88.1823,4
36615,Mobile,AL,Mobile,097,30.6411,-88.0622,4
36616,Mobile,AL,Mobile,097,30.671,-88.1267,4
36617,Mobile,AL,Mobile,097,30.7145,-88.0918,4
36618,Mobile,AL,Mobile,097,30.7322,-88.1758,4
36619,Mobile,AL,Mobile,097,30.5928,-88.1946,4
36628,Mobile,AL,Mobile,097,30.6944,-88.0431,4
36633,Mobile,AL,Mobile,097,30.6589,-88.178,4
36640,Mobile,AL,Mobile,097,30.6589,-88.178,4
36641,Mobile,AL,Mobile,097,30.6589,-88.178,4
36644,Mobile,AL,Mobile,097,30.6944,-88.0431,4
